fecha,metrica,procesadora,valor,origen
01/03/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,70511,OMP 01
01/04/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,70779,OMP 01
01/05/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,71137,OMP 01
01/06/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,71351,OMP 01
01/07/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,71651,OMP 01
01/08/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,71784,OMP 01
01/09/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,72026,OMP 01
01/10/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,72421,OMP 01
01/11/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,72722,OMP 01
01/12/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,72840,OMP 01
01/01/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,73057,OMP 01
01/02/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,73191,OMP 01
01/03/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,73273,OMP 01
01/04/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,73343,OMP 01
01/05/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,44423,OMP 01
01/06/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,44422,OMP 01
01/07/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,44588,OMP 01
01/08/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,44720,OMP 01
01/09/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,44858,OMP 01
01/10/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,45117,OMP 01
01/11/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,45226,OMP 01
01/12/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,45172,OMP 01
01/01/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,45022,OMP 01
01/02/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,44945,OMP 01
01/03/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,44870,OMP 01
01/04/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,44775,OMP 01
01/05/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,44574,OMP 01
01/06/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,44420,OMP 01
01/07/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,44406,OMP 01
01/08/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,44409,OMP 01
01/09/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,44550,OMP 01
01/10/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,44932,OMP 01
01/11/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,45255,OMP 01
01/12/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,45292,OMP 01
01/01/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,45494,OMP 01
01/02/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,45669,OMP 01
01/03/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,45955,OMP 01
01/04/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,46068,OMP 01
01/05/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,46304,OMP 01
01/06/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,46461,OMP 01
01/07/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,46741,OMP 01
01/08/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,46938,OMP 01
01/09/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47166,OMP 01
01/10/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47267,OMP 01
01/11/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47254,OMP 01
01/12/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47077,OMP 01
01/01/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47095,OMP 01
01/02/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47162,OMP 01
01/03/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47305,OMP 01
01/04/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47429,OMP 01
01/05/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47383,OMP 01
01/06/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47221,OMP 01
01/07/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47209,OMP 01
01/08/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47167,OMP 01
01/09/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47068,OMP 01
01/10/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47129,OMP 01
01/11/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47008,OMP 01
01/12/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,46794,OMP 01
01/01/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,46753,OMP 01
01/02/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,46692,OMP 01
01/03/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,46638,OMP 01
01/04/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,46843,OMP 01
01/05/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47082,OMP 01
01/06/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47089,OMP 01
01/07/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47261,OMP 01
01/08/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47420,OMP 01
01/09/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47587,OMP 01
01/10/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,47928,OMP 01
01/11/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,48170,OMP 01
01/12/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,48117,OMP 01
01/01/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,48303,OMP 01
01/02/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,48638,OMP 01
01/03/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,48978,OMP 01
01/04/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,49218,OMP 01
01/05/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,49456,OMP 01
01/06/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,49676,OMP 01
01/07/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,50020,OMP 01
01/08/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,50321,OMP 01
01/09/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,50562,OMP 01
01/10/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,51124,OMP 01
01/11/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,51390,OMP 01
01/12/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,51505,OMP 01
01/01/2026,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,51873,OMP 01
01/02/2026,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,54530,OMP 01
01/03/2026,Cantidad de Tarjetas de Crédito Activas por Operadora,68691,57162,OMP 01
01/02/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,283097,OMP 01
01/03/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,281741,OMP 01
01/04/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,281129,OMP 01
01/05/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,281809,OMP 01
01/06/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,281286,OMP 01
01/07/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,280248,OMP 01
01/08/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,277704,OMP 01
01/09/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,276827,OMP 01
01/10/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,275103,OMP 01
01/11/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,270268,OMP 01
01/12/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,269647,OMP 01
01/01/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,269016,OMP 01
01/02/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,268542,OMP 01
01/03/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,269646,OMP 01
01/04/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,269197,OMP 01
01/05/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,268352,OMP 01
01/06/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,267912,OMP 01
01/07/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,267972,OMP 01
01/08/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,268088,OMP 01
01/09/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,243128,OMP 01
01/10/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,243448,OMP 01
01/11/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,243410,OMP 01
01/12/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,243647,OMP 01
01/01/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,243837,OMP 01
01/02/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,243864,OMP 01
01/03/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,243703,OMP 01
01/04/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,242444,OMP 01
01/05/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,241656,OMP 01
01/06/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,241611,OMP 01
01/07/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,241528,OMP 01
01/08/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,240596,OMP 01
01/09/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,240069,OMP 01
01/10/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,239638,OMP 01
01/11/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,239368,OMP 01
01/12/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,238924,OMP 01
01/01/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,237706,OMP 01
01/02/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,236883,OMP 01
01/03/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,236989,OMP 01
01/04/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,234838,OMP 01
01/05/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,232738,OMP 01
01/06/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,232898,OMP 01
01/07/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,232456,OMP 01
01/08/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,231405,OMP 01
01/09/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,229518,OMP 01
01/10/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,229466,OMP 01
01/11/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,229387,OMP 01
01/12/2021,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,229696,OMP 01
01/01/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,229294,OMP 01
01/02/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,229023,OMP 01
01/03/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,230597,OMP 01
01/04/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,230023,OMP 01
01/05/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,230390,OMP 01
01/06/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,230817,OMP 01
01/07/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,231614,OMP 01
01/08/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,228646,OMP 01
01/09/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,225762,OMP 01
01/10/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,224544,OMP 01
01/11/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,224799,OMP 01
01/12/2022,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,225385,OMP 01
01/01/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,224151,OMP 01
01/02/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,223542,OMP 01
01/03/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,224092,OMP 01
01/04/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,221586,OMP 01
01/05/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,221281,OMP 01
01/06/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,211127,OMP 01
01/07/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,211413,OMP 01
01/08/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,207620,OMP 01
01/09/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,203619,OMP 01
01/10/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,203577,OMP 01
01/11/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,203157,OMP 01
01/12/2023,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,202342,OMP 01
01/01/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,203074,OMP 01
01/02/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,210165,OMP 01
01/03/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,209826,OMP 01
01/04/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,209957,OMP 01
01/05/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,209598,OMP 01
01/06/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,210038,OMP 01
01/07/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,211647,OMP 01
01/08/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,211219,OMP 01
01/09/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,211477,OMP 01
01/10/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,215114,OMP 01
01/11/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,214567,OMP 01
01/12/2024,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,214385,OMP 01
01/01/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,215321,OMP 01
01/02/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,216245,OMP 01
01/03/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,217895,OMP 01
01/04/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,216785,OMP 01
01/05/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,218060,OMP 01
01/06/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,218996,OMP 01
01/07/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,220090,OMP 01
01/08/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,221875,OMP 01
01/09/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,220979,OMP 01
01/10/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,214261,OMP 01
01/11/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,214642,OMP 01
01/12/2025,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,215052,OMP 01
01/01/2026,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,227988,OMP 01
01/02/2026,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,228795,OMP 01
01/03/2026,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,229824,OMP 01
01/02/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/03/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/04/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/05/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/06/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/07/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/08/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/09/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/10/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/11/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/12/2018,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/01/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/02/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/03/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/04/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/05/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/06/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/07/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/08/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/09/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/10/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/11/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/12/2019,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/01/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/02/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/03/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/04/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/05/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/06/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/07/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/08/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/09/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/10/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
01/11/2020,Cantidad de Tarjetas de Crédito Activas por Operadora,284773,,OMP 01
